================================================================================
IBKR 10-Year 5-Minute Bar Data Downloader
================================================================================
Symbols:    SPY, QQQ, AAPL, NVDA, MSFT, SMCI, IWM, HYG, LQD, TLT, GLD
Date range: 2016-01-01 to 2026-02-25
Port:       4002
Client ID:  55
Sleep:      11.0s between requests
Resume:     True
Cache dir:  /Users/mahimnpatel/Documents/Dev/randomThings/data/cache
Manifest:   /Users/mahimnpatel/Documents/Dev/randomThings/data/download_manifest.json

Download plan: 5830 chunks remaining out of 5830 total
Estimated time: 17h 48m 50s

  [4168/5830] IWM chunk 379/530 | 122466 bars | ETA: 5h 09m 57s
  [4169/5830] HYG chunk 379/530 | 122463 bars | ETA: 5h 09m 45s
  [4170/5830] LQD chunk 379/530 | 122461 bars | ETA: 5h 09m 34s
  [4171/5830] TLT chunk 379/530 | 122466 bars | ETA: 5h 09m 23s
  [4172/5830] GLD chunk 379/530 | 122466 bars | ETA: 5h 09m 12s
  [4173/5830] SPY chunk 381/530 | 122952 bars | ETA: 5h 09m 01s
  [4174/5830] QQQ chunk 381/530 | 122952 bars | ETA: 5h 08m 50s
  [4175/5830] AAPL chunk 381/530 | 122952 bars | ETA: 5h 08m 38s
  [4176/5830] NVDA chunk 380/530 | 122682 bars | ETA: 5h 08m 27s
  [4177/5830] MSFT chunk 380/530 | 122682 bars | ETA: 5h 08m 16s
  [4178/5830] SMCI chunk 380/530 | 122531 bars | ETA: 5h 08m 05s
  [4179/5830] IWM chunk 380/530 | 122682 bars | ETA: 5h 07m 54s
  [4180/5830] HYG chunk 380/530 | 122679 bars | ETA: 5h 07m 42s
  [4181/5830] LQD chunk 380/530 | 122677 bars | ETA: 5h 07m 31s
  [4182/5830] TLT chunk 380/530 | 122682 bars | ETA: 5h 07m 20s
  [4183/5830] GLD chunk 380/530 | 122682 bars | ETA: 5h 07m 09s
  [4184/5830] SPY chunk 382/530 | 123282 bars | ETA: 5h 06m 58s
  [4185/5830] QQQ chunk 382/530 | 123282 bars | ETA: 5h 06m 47s
  [4186/5830] AAPL chunk 382/530 | 123282 bars | ETA: 5h 06m 35s
  [4187/5830] NVDA chunk 381/530 | 123012 bars | ETA: 5h 06m 24s
  [4188/5830] MSFT chunk 381/530 | 123012 bars | ETA: 5h 06m 13s
  [4189/5830] SMCI chunk 381/530 | 122861 bars | ETA: 5h 06m 02s
  [4190/5830] IWM chunk 381/530 | 123012 bars | ETA: 5h 05m 51s
  [4191/5830] HYG chunk 381/530 | 123009 bars | ETA: 5h 05m 39s
  [4192/5830] LQD chunk 381/530 | 123007 bars | ETA: 5h 05m 28s
  [4193/5830] TLT chunk 381/530 | 123012 bars | ETA: 5h 05m 17s
  [4194/5830] GLD chunk 381/530 | 123012 bars | ETA: 5h 05m 06s
  [4195/5830] SPY chunk 383/530 | 123612 bars | ETA: 5h 04m 55s
  [4196/5830] QQQ chunk 383/530 | 123612 bars | ETA: 5h 04m 44s
  [4197/5830] AAPL chunk 383/530 | 123612 bars | ETA: 5h 04m 32s
  [4198/5830] NVDA chunk 382/530 | 123342 bars | ETA: 5h 04m 21s
  [4199/5830] MSFT chunk 382/530 | 123342 bars | ETA: 5h 04m 10s
  [4200/5830] SMCI chunk 382/530 | 123191 bars | ETA: 5h 03m 59s
  [4201/5830] IWM chunk 382/530 | 123342 bars | ETA: 5h 03m 48s
  [4202/5830] HYG chunk 382/530 | 123339 bars | ETA: 5h 03m 36s
  [4203/5830] LQD chunk 382/530 | 123337 bars | ETA: 5h 03m 25s
  [4204/5830] TLT chunk 382/530 | 123342 bars | ETA: 5h 03m 14s
  [4205/5830] GLD chunk 382/530 | 123342 bars | ETA: 5h 03m 03s
  [4206/5830] SPY chunk 384/530 | 123954 bars | ETA: 5h 02m 52s
  [4207/5830] QQQ chunk 384/530 | 123954 bars | ETA: 5h 02m 41s
  [4208/5830] AAPL chunk 384/530 | 123954 bars | ETA: 5h 02m 29s
  [4209/5830] NVDA chunk 383/530 | 123672 bars | ETA: 5h 02m 18s
  [4210/5830] MSFT chunk 383/530 | 123672 bars | ETA: 5h 02m 07s
  [4211/5830] SMCI chunk 383/530 | 123521 bars | ETA: 5h 01m 56s
  [4212/5830] IWM chunk 383/530 | 123672 bars | ETA: 5h 01m 45s
  [4213/5830] HYG chunk 383/530 | 123669 bars | ETA: 5h 01m 33s
  [4214/5830] LQD chunk 383/530 | 123667 bars | ETA: 5h 01m 22s
  [4215/5830] TLT chunk 383/530 | 123672 bars | ETA: 5h 01m 11s
  [4216/5830] GLD chunk 383/530 | 123672 bars | ETA: 5h 01m 00s
  [4217/5830] SPY chunk 385/530 | 124296 bars | ETA: 5h 00m 49s
  [4218/5830] QQQ chunk 385/530 | 124296 bars | ETA: 5h 00m 38s
  [4219/5830] AAPL chunk 385/530 | 124296 bars | ETA: 5h 00m 26s
  [4220/5830] NVDA chunk 384/530 | 124014 bars | ETA: 5h 00m 15s
  [4221/5830] MSFT chunk 384/530 | 124014 bars | ETA: 5h 00m 04s
  [4222/5830] SMCI chunk 384/530 | 123861 bars | ETA: 4h 59m 53s
  [4223/5830] IWM chunk 384/530 | 124014 bars | ETA: 4h 59m 42s
  [4224/5830] HYG chunk 384/530 | 124011 bars | ETA: 4h 59m 30s
  [4225/5830] LQD chunk 384/530 | 124009 bars | ETA: 4h 59m 19s
  [4226/5830] TLT chunk 384/530 | 124014 bars | ETA: 4h 59m 08s
  [4227/5830] GLD chunk 384/530 | 124014 bars | ETA: 4h 58m 57s
  [4228/5830] SPY chunk 386/530 | 124638 bars | ETA: 4h 58m 46s
  [4229/5830] QQQ chunk 386/530 | 124638 bars | ETA: 4h 58m 35s
  [4230/5830] AAPL chunk 386/530 | 124638 bars | ETA: 4h 58m 23s
  [4231/5830] NVDA chunk 385/530 | 124356 bars | ETA: 4h 58m 12s
  [4232/5830] MSFT chunk 385/530 | 124356 bars | ETA: 4h 58m 01s
  [4233/5830] SMCI chunk 385/530 | 124203 bars | ETA: 4h 57m 50s
  [4234/5830] IWM chunk 385/530 | 124356 bars | ETA: 4h 57m 39s
  [4235/5830] HYG chunk 385/530 | 124353 bars | ETA: 4h 57m 27s
  [4236/5830] LQD chunk 385/530 | 124351 bars | ETA: 4h 57m 16s
  [4237/5830] TLT chunk 385/530 | 124356 bars | ETA: 4h 57m 05s
  [4238/5830] GLD chunk 385/530 | 124356 bars | ETA: 4h 56m 54s
  [4239/5830] SPY chunk 387/530 | 124980 bars | ETA: 4h 56m 43s
  [4240/5830] QQQ chunk 387/530 | 124980 bars | ETA: 4h 56m 32s
  [4241/5830] AAPL chunk 387/530 | 124980 bars | ETA: 4h 56m 20s
  [4242/5830] NVDA chunk 386/530 | 124698 bars | ETA: 4h 56m 09s
  [4243/5830] MSFT chunk 386/530 | 124698 bars | ETA: 4h 55m 58s
  [4244/5830] SMCI chunk 386/530 | 124545 bars | ETA: 4h 55m 47s
  [4245/5830] IWM chunk 386/530 | 124698 bars | ETA: 4h 55m 36s
  [4246/5830] HYG chunk 386/530 | 124695 bars | ETA: 4h 55m 24s
  [4247/5830] LQD chunk 386/530 | 124693 bars | ETA: 4h 55m 13s
  [4248/5830] TLT chunk 386/530 | 124698 bars | ETA: 4h 55m 02s
  [4249/5830] GLD chunk 386/530 | 124698 bars | ETA: 4h 54m 51s
  [4250/5830] SPY chunk 388/530 | 125322 bars | ETA: 4h 54m 40s
  [4251/5830] QQQ chunk 388/530 | 125322 bars | ETA: 4h 54m 29s
  [4252/5830] AAPL chunk 388/530 | 125322 bars | ETA: 4h 54m 17s
  [4253/5830] NVDA chunk 387/530 | 125040 bars | ETA: 4h 54m 06s
  [4254/5830] MSFT chunk 387/530 | 125040 bars | ETA: 4h 53m 55s
  [4255/5830] SMCI chunk 387/530 | 124887 bars | ETA: 4h 53m 44s
  [4256/5830] IWM chunk 387/530 | 125040 bars | ETA: 4h 53m 33s
  [4257/5830] HYG chunk 387/530 | 125037 bars | ETA: 4h 53m 21s
  [4258/5830] LQD chunk 387/530 | 125035 bars | ETA: 4h 53m 10s
  [4259/5830] TLT chunk 387/530 | 125040 bars | ETA: 4h 52m 59s
  [4260/5830] GLD chunk 387/530 | 125040 bars | ETA: 4h 52m 48s
  [4261/5830] SPY chunk 389/530 | 125664 bars | ETA: 4h 52m 37s
  [4262/5830] QQQ chunk 389/530 | 125664 bars | ETA: 4h 52m 26s
  [4263/5830] AAPL chunk 389/530 | 125664 bars | ETA: 4h 52m 14s
  [4264/5830] NVDA chunk 388/530 | 125382 bars | ETA: 4h 52m 03s
  [4265/5830] MSFT chunk 388/530 | 125382 bars | ETA: 4h 51m 52s
  [4266/5830] SMCI chunk 388/530 | 125229 bars | ETA: 4h 51m 41s
  [4267/5830] IWM chunk 388/530 | 125382 bars | ETA: 4h 51m 30s
  [4268/5830] HYG chunk 388/530 | 125379 bars | ETA: 4h 51m 18s
  [4269/5830] LQD chunk 388/530 | 125377 bars | ETA: 4h 51m 07s
  [4270/5830] TLT chunk 388/530 | 125382 bars | ETA: 4h 50m 56s
  [4271/5830] GLD chunk 388/530 | 125382 bars | ETA: 4h 50m 45s
  [4272/5830] SPY chunk 390/530 | 126006 bars | ETA: 4h 50m 34s
  [4273/5830] QQQ chunk 390/530 | 126006 bars | ETA: 4h 50m 23s
  [4274/5830] AAPL chunk 390/530 | 126006 bars | ETA: 4h 50m 11s
  [4275/5830] NVDA chunk 389/530 | 125724 bars | ETA: 4h 50m 00s
  [4276/5830] MSFT chunk 389/530 | 125724 bars | ETA: 4h 49m 49s
  [4277/5830] SMCI chunk 389/530 | 125571 bars | ETA: 4h 49m 38s
  [4278/5830] IWM chunk 389/530 | 125724 bars | ETA: 4h 49m 27s
  [4279/5830] HYG chunk 389/530 | 125721 bars | ETA: 4h 49m 15s
  [4280/5830] LQD chunk 389/530 | 125719 bars | ETA: 4h 49m 04s
  [4281/5830] TLT chunk 389/530 | 125724 bars | ETA: 4h 48m 53s
  [4282/5830] GLD chunk 389/530 | 125724 bars | ETA: 4h 48m 42s
  [4283/5830] SPY chunk 391/530 | 126348 bars | ETA: 4h 48m 31s
  [4284/5830] QQQ chunk 391/530 | 126348 bars | ETA: 4h 48m 20s
  [4285/5830] AAPL chunk 391/530 | 126348 bars | ETA: 4h 48m 08s
  [4286/5830] NVDA chunk 390/530 | 126066 bars | ETA: 4h 47m 57s
  [4287/5830] MSFT chunk 390/530 | 126066 bars | ETA: 4h 47m 46s
  [4288/5830] SMCI chunk 390/530 | 125913 bars | ETA: 4h 47m 35s
  [4289/5830] IWM chunk 390/530 | 126066 bars | ETA: 4h 47m 24s
  [4290/5830] HYG chunk 390/530 | 126063 bars | ETA: 4h 47m 12s
  [4291/5830] LQD chunk 390/530 | 126061 bars | ETA: 4h 47m 01s
  [4292/5830] TLT chunk 390/530 | 126066 bars | ETA: 4h 46m 50s
  [4293/5830] GLD chunk 390/530 | 126066 bars | ETA: 4h 46m 39s
  [4294/5830] SPY chunk 392/530 | 126612 bars | ETA: 4h 46m 28s
  [4295/5830] QQQ chunk 392/530 | 126612 bars | ETA: 4h 46m 16s
  [4296/5830] AAPL chunk 392/530 | 126612 bars | ETA: 4h 46m 05s
  [4297/5830] NVDA chunk 391/530 | 126408 bars | ETA: 4h 45m 54s
  [4298/5830] MSFT chunk 391/530 | 126408 bars | ETA: 4h 45m 43s
  [4299/5830] SMCI chunk 391/530 | 126255 bars | ETA: 4h 45m 32s
  [4300/5830] IWM chunk 391/530 | 126408 bars | ETA: 4h 45m 20s
  [4301/5830] HYG chunk 391/530 | 126405 bars | ETA: 4h 45m 09s
  [4302/5830] LQD chunk 391/530 | 126403 bars | ETA: 4h 44m 58s
  [4303/5830] TLT chunk 391/530 | 126408 bars | ETA: 4h 44m 47s
  [4304/5830] GLD chunk 391/530 | 126408 bars | ETA: 4h 44m 36s
  [4305/5830] SPY chunk 393/530 | 126954 bars | ETA: 4h 44m 25s
  [4306/5830] QQQ chunk 393/530 | 126954 bars | ETA: 4h 44m 13s
  [4307/5830] AAPL chunk 393/530 | 126954 bars | ETA: 4h 44m 02s
  [4308/5830] NVDA chunk 392/530 | 126672 bars | ETA: 4h 43m 51s
  [4309/5830] MSFT chunk 392/530 | 126672 bars | ETA: 4h 43m 40s
  [4310/5830] SMCI chunk 392/530 | 126519 bars | ETA: 4h 43m 29s
  [4311/5830] IWM chunk 392/530 | 126672 bars | ETA: 4h 43m 17s
  [4312/5830] HYG chunk 392/530 | 126669 bars | ETA: 4h 43m 06s
  [4313/5830] LQD chunk 392/530 | 126667 bars | ETA: 4h 42m 55s
  [4314/5830] TLT chunk 392/530 | 126672 bars | ETA: 4h 42m 44s
  [4315/5830] GLD chunk 392/530 | 126672 bars | ETA: 4h 42m 33s
  [4316/5830] SPY chunk 394/530 | 127296 bars | ETA: 4h 42m 22s
  [4317/5830] QQQ chunk 394/530 | 127296 bars | ETA: 4h 42m 10s
  [4318/5830] AAPL chunk 394/530 | 127296 bars | ETA: 4h 41m 59s
  [4319/5830] NVDA chunk 393/530 | 127014 bars | ETA: 4h 41m 48s
  [4320/5830] MSFT chunk 393/530 | 127014 bars | ETA: 4h 41m 37s
  [4321/5830] SMCI chunk 393/530 | 126909 bars | ETA: 4h 41m 26s
  [4322/5830] IWM chunk 393/530 | 127014 bars | ETA: 4h 41m 15s
  [4323/5830] HYG chunk 393/530 | 127011 bars | ETA: 4h 41m 03s
  [4324/5830] LQD chunk 393/530 | 127009 bars | ETA: 4h 40m 52s
  [4325/5830] TLT chunk 393/530 | 127014 bars | ETA: 4h 40m 41s
  [4326/5830] GLD chunk 393/530 | 127014 bars | ETA: 4h 40m 30s
  [4327/5830] SPY chunk 395/530 | 127638 bars | ETA: 4h 40m 19s
  [4328/5830] QQQ chunk 395/530 | 127638 bars | ETA: 4h 40m 07s
  [4329/5830] AAPL chunk 395/530 | 127638 bars | ETA: 4h 39m 56s
  [4330/5830] NVDA chunk 394/530 | 127356 bars | ETA: 4h 39m 45s
  [4331/5830] MSFT chunk 394/530 | 127356 bars | ETA: 4h 39m 34s
  [4332/5830] SMCI chunk 394/530 | 127251 bars | ETA: 4h 39m 23s
  [4333/5830] IWM chunk 394/530 | 127356 bars | ETA: 4h 39m 12s
  [4334/5830] HYG chunk 394/530 | 127353 bars | ETA: 4h 39m 00s
  [4335/5830] LQD chunk 394/530 | 127351 bars | ETA: 4h 38m 49s
  [4336/5830] TLT chunk 394/530 | 127356 bars | ETA: 4h 38m 38s
  [4337/5830] GLD chunk 394/530 | 127356 bars | ETA: 4h 38m 27s
  [4338/5830] SPY chunk 396/530 | 127980 bars | ETA: 4h 38m 16s
  [4339/5830] QQQ chunk 396/530 | 127980 bars | ETA: 4h 38m 05s
  [4340/5830] AAPL chunk 396/530 | 127980 bars | ETA: 4h 37m 53s
  [4341/5830] NVDA chunk 395/530 | 127698 bars | ETA: 4h 37m 42s
  [4342/5830] MSFT chunk 395/530 | 127698 bars | ETA: 4h 37m 31s
  [4343/5830] SMCI chunk 395/530 | 127593 bars | ETA: 4h 37m 20s
  [4344/5830] IWM chunk 395/530 | 127698 bars | ETA: 4h 37m 09s
  [4345/5830] HYG chunk 395/530 | 127695 bars | ETA: 4h 36m 57s
  [4346/5830] LQD chunk 395/530 | 127693 bars | ETA: 4h 36m 46s
  [4347/5830] TLT chunk 395/530 | 127698 bars | ETA: 4h 36m 35s
  [4348/5830] GLD chunk 395/530 | 127698 bars | ETA: 4h 36m 24s
  [4349/5830] SPY chunk 397/530 | 128322 bars | ETA: 4h 36m 13s
  [4350/5830] QQQ chunk 397/530 | 128322 bars | ETA: 4h 36m 01s
  [4351/5830] AAPL chunk 397/530 | 128322 bars | ETA: 4h 35m 50s
  [4352/5830] NVDA chunk 396/530 | 128040 bars | ETA: 4h 35m 39s
  [4353/5830] MSFT chunk 396/530 | 128040 bars | ETA: 4h 35m 28s
  [4354/5830] SMCI chunk 396/530 | 127935 bars | ETA: 4h 35m 17s
  [4355/5830] IWM chunk 396/530 | 128040 bars | ETA: 4h 35m 06s
  [4356/5830] HYG chunk 396/530 | 128037 bars | ETA: 4h 34m 54s
  [4357/5830] LQD chunk 396/530 | 128035 bars | ETA: 4h 34m 43s
  [4358/5830] TLT chunk 396/530 | 128040 bars | ETA: 4h 34m 32s
  [4359/5830] GLD chunk 396/530 | 128040 bars | ETA: 4h 34m 21s
  [4360/5830] SPY chunk 398/530 | 128664 bars | ETA: 4h 34m 10s
  [4361/5830] QQQ chunk 398/530 | 128664 bars | ETA: 4h 33m 58s
  [4362/5830] AAPL chunk 398/530 | 128664 bars | ETA: 4h 33m 47s
  [4363/5830] NVDA chunk 397/530 | 128382 bars | ETA: 4h 33m 36s
  [4364/5830] MSFT chunk 397/530 | 128382 bars | ETA: 4h 33m 25s
  [4365/5830] SMCI chunk 397/530 | 128277 bars | ETA: 4h 33m 14s
  [4366/5830] IWM chunk 397/530 | 128382 bars | ETA: 4h 33m 03s
  [4367/5830] HYG chunk 397/530 | 128379 bars | ETA: 4h 32m 51s
  [4368/5830] LQD chunk 397/530 | 128377 bars | ETA: 4h 32m 40s
  [4369/5830] TLT chunk 397/530 | 128382 bars | ETA: 4h 32m 29s
  [4370/5830] GLD chunk 397/530 | 128382 bars | ETA: 4h 32m 18s
  [4371/5830] SPY chunk 399/530 | 129006 bars | ETA: 4h 32m 07s
  [4372/5830] QQQ chunk 399/530 | 129006 bars | ETA: 4h 31m 55s
  [4373/5830] AAPL chunk 399/530 | 129006 bars | ETA: 4h 31m 44s
  [4374/5830] NVDA chunk 398/530 | 128724 bars | ETA: 4h 31m 33s
  [4375/5830] MSFT chunk 398/530 | 128724 bars | ETA: 4h 31m 22s
  [4376/5830] SMCI chunk 398/530 | 128619 bars | ETA: 4h 31m 11s
  [4377/5830] IWM chunk 398/530 | 128724 bars | ETA: 4h 31m 00s
  [4378/5830] HYG chunk 398/530 | 128721 bars | ETA: 4h 30m 48s
  [4379/5830] LQD chunk 398/530 | 128719 bars | ETA: 4h 30m 37s
  [4380/5830] TLT chunk 398/530 | 128724 bars | ETA: 4h 30m 26s
  [4381/5830] GLD chunk 398/530 | 128724 bars | ETA: 4h 30m 15s
  [4382/5830] SPY chunk 400/530 | 129348 bars | ETA: 4h 30m 04s
  [4383/5830] QQQ chunk 400/530 | 129348 bars | ETA: 4h 29m 52s
  [4384/5830] AAPL chunk 400/530 | 129348 bars | ETA: 4h 29m 41s
  [4385/5830] NVDA chunk 399/530 | 129066 bars | ETA: 4h 29m 30s
  [4386/5830] MSFT chunk 399/530 | 129066 bars | ETA: 4h 29m 19s
  [4387/5830] SMCI chunk 399/530 | 128961 bars | ETA: 4h 29m 08s
  [4388/5830] IWM chunk 399/530 | 129066 bars | ETA: 4h 28m 56s
  [4389/5830] HYG chunk 399/530 | 129063 bars | ETA: 4h 28m 45s
  [4390/5830] LQD chunk 399/530 | 129061 bars | ETA: 4h 28m 34s
  [4391/5830] TLT chunk 399/530 | 129066 bars | ETA: 4h 28m 23s
  [4392/5830] GLD chunk 399/530 | 129066 bars | ETA: 4h 28m 12s
  [4393/5830] SPY chunk 401/530 | 129702 bars | ETA: 4h 28m 01s
    (saved 130044 partial bars for SPY)
  [4394/5830] QQQ chunk 401/530 | 129702 bars | ETA: 4h 27m 50s
    (saved 130044 partial bars for QQQ)
  [4395/5830] AAPL chunk 401/530 | 129702 bars | ETA: 4h 27m 39s
    (saved 130044 partial bars for AAPL)
  [4396/5830] NVDA chunk 400/530 | 129408 bars | ETA: 4h 27m 28s
    (saved 129762 partial bars for NVDA)
  [4397/5830] MSFT chunk 400/530 | 129408 bars | ETA: 4h 27m 17s
    (saved 129762 partial bars for MSFT)
  [4398/5830] SMCI chunk 400/530 | 129303 bars | ETA: 4h 27m 06s
    (saved 129657 partial bars for SMCI)
  [4399/5830] IWM chunk 400/530 | 129408 bars | ETA: 4h 26m 55s
    (saved 129762 partial bars for IWM)
  [4400/5830] HYG chunk 400/530 | 129405 bars | ETA: 4h 26m 44s
    (saved 129759 partial bars for HYG)
  [4401/5830] LQD chunk 400/530 | 129403 bars | ETA: 4h 26m 34s
    (saved 129757 partial bars for LQD)
  [4402/5830] TLT chunk 400/530 | 129408 bars | ETA: 4h 26m 23s
    (saved 129762 partial bars for TLT)
  [4403/5830] GLD chunk 400/530 | 129408 bars | ETA: 4h 26m 12s
    (saved 129762 partial bars for GLD)
  [4404/5830] SPY chunk 402/530 | 130044 bars | ETA: 4h 26m 01s
  [4405/5830] QQQ chunk 402/530 | 130044 bars | ETA: 4h 25m 50s
  [4406/5830] AAPL chunk 402/530 | 130044 bars | ETA: 4h 25m 38s
  [4407/5830] NVDA chunk 401/530 | 129762 bars | ETA: 4h 25m 27s
  [4408/5830] MSFT chunk 401/530 | 129762 bars | ETA: 4h 25m 16s
  [4409/5830] SMCI chunk 401/530 | 129657 bars | ETA: 4h 25m 05s
  [4410/5830] IWM chunk 401/530 | 129762 bars | ETA: 4h 24m 54s
  [4411/5830] HYG chunk 401/530 | 129759 bars | ETA: 4h 24m 42s
  [4412/5830] LQD chunk 401/530 | 129757 bars | ETA: 4h 24m 31s
  [4413/5830] TLT chunk 401/530 | 129762 bars | ETA: 4h 24m 20s
  [4414/5830] GLD chunk 401/530 | 129762 bars | ETA: 4h 24m 09s
  [4415/5830] SPY chunk 403/530 | 130386 bars | ETA: 4h 23m 58s
  [4416/5830] QQQ chunk 403/530 | 130386 bars | ETA: 4h 23m 47s
  [4417/5830] AAPL chunk 403/530 | 130386 bars | ETA: 4h 23m 35s
  [4418/5830] NVDA chunk 402/530 | 130104 bars | ETA: 4h 23m 24s
  [4419/5830] MSFT chunk 402/530 | 130104 bars | ETA: 4h 23m 13s
  [4420/5830] SMCI chunk 402/530 | 129999 bars | ETA: 4h 23m 02s
  [4421/5830] IWM chunk 402/530 | 130104 bars | ETA: 4h 22m 51s
  [4422/5830] HYG chunk 402/530 | 130101 bars | ETA: 4h 22m 39s
  [4423/5830] LQD chunk 402/530 | 130099 bars | ETA: 4h 22m 28s
  [4424/5830] TLT chunk 402/530 | 130104 bars | ETA: 4h 22m 17s
  [4425/5830] GLD chunk 402/530 | 130104 bars | ETA: 4h 22m 06s
  [4426/5830] SPY chunk 404/530 | 130728 bars | ETA: 4h 21m 55s
  [4427/5830] QQQ chunk 404/530 | 130728 bars | ETA: 4h 21m 43s
  [4428/5830] AAPL chunk 404/530 | 130728 bars | ETA: 4h 21m 32s
  [4429/5830] NVDA chunk 403/530 | 130446 bars | ETA: 4h 21m 21s
  [4430/5830] MSFT chunk 403/530 | 130446 bars | ETA: 4h 21m 10s
  [4431/5830] SMCI chunk 403/530 | 130341 bars | ETA: 4h 20m 59s
  [4432/5830] IWM chunk 403/530 | 130446 bars | ETA: 4h 20m 47s
  [4433/5830] HYG chunk 403/530 | 130443 bars | ETA: 4h 20m 36s
  [4434/5830] LQD chunk 403/530 | 130441 bars | ETA: 4h 20m 25s
  [4435/5830] TLT chunk 403/530 | 130446 bars | ETA: 4h 20m 14s
  [4436/5830] GLD chunk 403/530 | 130446 bars | ETA: 4h 20m 03s
  [4437/5830] SPY chunk 405/530 | 131070 bars | ETA: 4h 19m 52s
  [4438/5830] QQQ chunk 405/530 | 131118 bars | ETA: 4h 19m 40s
  [4439/5830] AAPL chunk 405/530 | 131070 bars | ETA: 4h 19m 29s
  [4440/5830] NVDA chunk 404/530 | 130788 bars | ETA: 4h 19m 18s
  [4441/5830] MSFT chunk 404/530 | 130788 bars | ETA: 4h 19m 07s
  [4442/5830] SMCI chunk 404/530 | 130683 bars | ETA: 4h 18m 56s
  [4443/5830] IWM chunk 404/530 | 130788 bars | ETA: 4h 18m 44s
  [4444/5830] HYG chunk 404/530 | 130785 bars | ETA: 4h 18m 33s
  [4445/5830] LQD chunk 404/530 | 130783 bars | ETA: 4h 18m 22s
  [4446/5830] TLT chunk 404/530 | 130788 bars | ETA: 4h 18m 11s
  [4447/5830] GLD chunk 404/530 | 130788 bars | ETA: 4h 18m 00s
  [4448/5830] SPY chunk 406/530 | 131334 bars | ETA: 4h 17m 48s
  [4449/5830] QQQ chunk 406/530 | 131382 bars | ETA: 4h 17m 37s
  [4450/5830] AAPL chunk 406/530 | 131334 bars | ETA: 4h 17m 26s
  [4451/5830] NVDA chunk 405/530 | 131130 bars | ETA: 4h 17m 15s
  [4452/5830] MSFT chunk 405/530 | 131130 bars | ETA: 4h 17m 04s
  [4453/5830] SMCI chunk 405/530 | 131025 bars | ETA: 4h 16m 53s
  [4454/5830] IWM chunk 405/530 | 131130 bars | ETA: 4h 16m 41s
  [4455/5830] HYG chunk 405/530 | 131127 bars | ETA: 4h 16m 30s
  [4456/5830] LQD chunk 405/530 | 131125 bars | ETA: 4h 16m 19s
  [4457/5830] TLT chunk 405/530 | 131130 bars | ETA: 4h 16m 08s
  [4458/5830] GLD chunk 405/530 | 131130 bars | ETA: 4h 15m 57s
  [4459/5830] SPY chunk 407/530 | 131676 bars | ETA: 4h 15m 45s
  [4460/5830] QQQ chunk 407/530 | 131724 bars | ETA: 4h 15m 34s
  [4461/5830] AAPL chunk 407/530 | 131676 bars | ETA: 4h 15m 23s
  [4462/5830] NVDA chunk 406/530 | 131394 bars | ETA: 4h 15m 12s
  [4463/5830] MSFT chunk 406/530 | 131394 bars | ETA: 4h 15m 01s
  [4464/5830] SMCI chunk 406/530 | 131289 bars | ETA: 4h 14m 49s
  [4465/5830] IWM chunk 406/530 | 131394 bars | ETA: 4h 14m 38s
  [4466/5830] HYG chunk 406/530 | 131391 bars | ETA: 4h 14m 27s
  [4467/5830] LQD chunk 406/530 | 131389 bars | ETA: 4h 14m 16s
  [4468/5830] TLT chunk 406/530 | 131394 bars | ETA: 4h 14m 05s
  [4469/5830] GLD chunk 406/530 | 131394 bars | ETA: 4h 13m 53s
  [4470/5830] SPY chunk 408/530 | 132018 bars | ETA: 4h 13m 42s
  [4471/5830] QQQ chunk 408/530 | 132066 bars | ETA: 4h 13m 31s
  [4472/5830] AAPL chunk 408/530 | 132018 bars | ETA: 4h 13m 20s
  [4473/5830] NVDA chunk 407/530 | 131736 bars | ETA: 4h 13m 09s
  [4474/5830] MSFT chunk 407/530 | 131736 bars | ETA: 4h 12m 58s
  [4475/5830] SMCI chunk 407/530 | 131631 bars | ETA: 4h 12m 46s
  [4476/5830] IWM chunk 407/530 | 131736 bars | ETA: 4h 12m 35s
  [4477/5830] HYG chunk 407/530 | 131733 bars | ETA: 4h 12m 24s
  [4478/5830] LQD chunk 407/530 | 131731 bars | ETA: 4h 12m 13s
  [4479/5830] TLT chunk 407/530 | 131736 bars | ETA: 4h 12m 02s
  [4480/5830] GLD chunk 407/530 | 131736 bars | ETA: 4h 11m 50s
  [4481/5830] SPY chunk 409/530 | 132360 bars | ETA: 4h 11m 39s
  [4482/5830] QQQ chunk 409/530 | 132408 bars | ETA: 4h 11m 28s
  [4483/5830] AAPL chunk 409/530 | 132360 bars | ETA: 4h 11m 17s
  [4484/5830] NVDA chunk 408/530 | 132078 bars | ETA: 4h 11m 06s
  [4485/5830] MSFT chunk 408/530 | 132078 bars | ETA: 4h 10m 54s
  [4486/5830] SMCI chunk 408/530 | 131973 bars | ETA: 4h 10m 43s
  [4487/5830] IWM chunk 408/530 | 132078 bars | ETA: 4h 10m 32s
  [4488/5830] HYG chunk 408/530 | 132075 bars | ETA: 4h 10m 21s
  [4489/5830] LQD chunk 408/530 | 132073 bars | ETA: 4h 10m 10s
  [4490/5830] TLT chunk 408/530 | 132078 bars | ETA: 4h 09m 59s
  [4491/5830] GLD chunk 408/530 | 132078 bars | ETA: 4h 09m 47s
  [4492/5830] SPY chunk 410/530 | 132702 bars | ETA: 4h 09m 36s
  [4493/5830] QQQ chunk 410/530 | 132750 bars | ETA: 4h 09m 25s
